series,seriesLabel,wikipediaPage,image,startTime,follower,score,locations,countries,genres,maleCreatorsCount,femaleCreatorsCount,otherCreatorsCount
http://www.wikidata.org/entity/Q3496948,Star Academy Arab World,https://en.wikipedia.org/wiki/Star_Academy_(Arabia),,2003,1280000,,,Lebanon,reality television,1,0,0
http://www.wikidata.org/entity/Q1823010,The Voice UK,https://en.wikipedia.org/wiki/The_Voice_UK,,2012,452899,,,United Kingdom,talent show,1,0,0
http://www.wikidata.org/entity/Q5007975,The Voice Israel,https://en.wikipedia.org/wiki/The_Voice_Israel,,2012,317000,,,Israel,reality television,1,0,0
http://www.wikidata.org/entity/Q3282955,The Voice,https://en.wikipedia.org/wiki/The_Voice_(Australian_TV_series),,2012,,,,Australia,reality television,1,0,0
http://www.wikidata.org/entity/Q490743,The Voice,https://en.wikipedia.org/wiki/The_Voice_(American_TV_series),,2011,9130000,,,United States of America,singing talent show,1,0,0
http://www.wikidata.org/entity/Q622314,The Voice of Germany,https://en.wikipedia.org/wiki/The_Voice_of_Germany,,2011,,,,Germany,talent show,1,0,0
http://www.wikidata.org/entity/Q648934,Fabrika Zirok,https://en.wikipedia.org/wiki/Fabryka_Zirok,,2007,,,,Ukraine,"talent show, music",1,0,0
http://www.wikidata.org/entity/Q2414949,The Voice of Switzerland,https://en.wikipedia.org/wiki/The_Voice_of_Switzerland,,2013,,,,Switzerland,reality television,1,0,0
http://www.wikidata.org/entity/Q26203725,Kamen Rider Ex-Aid,https://en.wikipedia.org/wiki/Kamen_Rider_Ex-Aid,,2016,82887,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q20687831,Kamen Rider Ghost,https://en.wikipedia.org/wiki/Kamen_Rider_Ghost,,2015,37662,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q14258203,Kamen Rider Gaim,https://en.wikipedia.org/wiki/Kamen_Rider_Gaim,,2013,,,,Japan,"biopunk, tokusatsu",1,0,0
http://www.wikidata.org/entity/Q23931472,Kamen Rider Amazons,https://en.wikipedia.org/wiki/Kamen_Rider_Amazons,,2016,32426,,,Japan,"biopunk, tokusatsu",1,0,0
http://www.wikidata.org/entity/Q17502389,Kamen Rider Drive,https://en.wikipedia.org/wiki/Kamen_Rider_Drive,,2014,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q4251456,Voicelugger,https://en.wikipedia.org/wiki/Voicelugger,,1999,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q738633,Masked Rider,https://en.wikipedia.org/wiki/Masked_Rider_(TV_series),,1995,,,,United States of America,"action television series, science fiction television program, tokusatsu",3,0,0
http://www.wikidata.org/entity/Q768981,Kamen raidâ Agito,https://en.wikipedia.org/wiki/Kamen_Rider_Agito,,2001,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q1201321,Kamen Rider Blade,https://en.wikipedia.org/wiki/Kamen_Rider_Blade,,2004,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q1192800,Kamen Rider Hibiki,https://en.wikipedia.org/wiki/Kamen_Rider_Hibiki,,2005,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q1150946,Kamen Rider Kiva,https://en.wikipedia.org/wiki/Kamen_Rider_Kiva,,2008,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q1150933,Kamen raidâ 555,https://en.wikipedia.org/wiki/Kamen_Rider_555,,2003,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q630860,Kamen raidâ Kabuto,https://en.wikipedia.org/wiki/Kamen_Rider_Kabuto,,2006,,,,Japan,"alternate history television series, tokusatsu",1,0,0
http://www.wikidata.org/entity/Q664260,Kamen Rider: Dragon Knight,https://en.wikipedia.org/wiki/Kamen_Rider:_Dragon_Knight,,2009,,,2009,United States of America,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q661731,Kamen Rider Ryuki,https://en.wikipedia.org/wiki/Kamen_Rider_Ryuki,http://commons.wikimedia.org/wiki/Special:FilePath/Kamen%20rider%20ryuki%20logo.svg,2002,,,,Japan,tokusatsu,1,0,0
http://www.wikidata.org/entity/Q645130,Spawn,https://en.wikipedia.org/wiki/Kamen_Rider_Decade,,2009,,,,Japan,tokusatsu,2,0,0
http://www.wikidata.org/entity/Q182759,A History of Britain,https://en.wikipedia.org/wiki/A_History_of_Britain_(TV_series),,2000,,,,United Kingdom,"television documentary, documentary film",1,0,0
http://www.wikidata.org/entity/Q20735533,A Regra do Jogo,https://en.wikipedia.org/wiki/A_Regra_do_Jogo,,2015,,,,Brazil,telenovela,0,1,0
http://www.wikidata.org/entity/Q120488127,Elas por Elas,https://en.wikipedia.org/wiki/Elas_por_Elas_(2023_TV_series),,2023,,,,Brazil,soap opera,0,2,0
http://www.wikidata.org/entity/Q15730186,Joia Rara,https://en.wikipedia.org/wiki/Joia_Rara,,2013,,,,Brazil,telenovela,0,1,0
http://www.wikidata.org/entity/Q8350955,Cordel Encantado,https://en.wikipedia.org/wiki/Cordel_Encantado,,2011,,,,Brazil,telenovela,0,1,0
http://www.wikidata.org/entity/Q116784501,Funny Woman,https://en.wikipedia.org/wiki/Funny_Woman,,2023,,,,United Kingdom,comedy drama,1,1,0
http://www.wikidata.org/entity/Q122612886,Candela Obscura,https://en.wikipedia.org/wiki/Candela_Obscura,,2023,,,,,"actual play, horror fiction, urban fantasy, anthology series",1,0,0
http://www.wikidata.org/entity/Q3411003,"Push, Nevada","https://en.wikipedia.org/wiki/Push,_Nevada",,2002,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q1140270,The Ellen Show,https://en.wikipedia.org/wiki/The_Ellen_Show,,2001,,,Los Angeles,United States of America,"LGBT-related television series, sitcom",0,1,0
http://www.wikidata.org/entity/Q29051835,Choi-go-eui Han-bang,https://en.wikipedia.org/wiki/Hit_the_Top,,2017,,,,South Korea,"fantasy television series, slice of life, comedy television series, romance film, comedy, drama",1,0,0
http://www.wikidata.org/entity/Q3280150,Tenacious D,https://en.wikipedia.org/wiki/Tenacious_D_(TV_series),,1997,,,,United States of America,comedy television series,1,0,0
http://www.wikidata.org/entity/Q7736621,Al Yazmalim,https://en.wikipedia.org/wiki/Al_Yazmal%C4%B1m,,2011,,,,Turkey,,1,0,0
http://www.wikidata.org/entity/Q109240301,Dr. Brain,https://en.wikipedia.org/wiki/Dr._Brain_(TV_series),,2021,,,,South Korea,"mystery television series, thriller television series, science fiction television program",1,0,0
http://www.wikidata.org/entity/Q18645269,Into the Wild,https://en.wikipedia.org/wiki/Into_the_Wild_(TV_series),,2014,,,,United States of America,television documentary,1,0,0
http://www.wikidata.org/entity/Q113372197,The Last Movie Stars,https://en.wikipedia.org/wiki/The_Last_Movie_Stars,,2022,,,,United States of America,documentary television series,2,0,0
http://www.wikidata.org/entity/Q3342420,No Limit,https://en.wikipedia.org/wiki/No_Limit_(TV_series),,2012,,,,France,,1,0,0
http://www.wikidata.org/entity/Q445816,Transporter: Die Serie,https://en.wikipedia.org/wiki/Transporter:_The_Series,,2012,,,,"United States of America, Canada",action television series,1,0,0
http://www.wikidata.org/entity/Q1969628,Worst-Case Scenario,https://en.wikipedia.org/wiki/Worst-Case_Scenario_(TV_series),,2010,,,,United States of America,"adventure television series, documentary television series",1,0,0
http://www.wikidata.org/entity/Q10853022,The Virus,https://en.wikipedia.org/wiki/The_Virus_(TV_series),,2013,,,,South Korea,medical drama,1,0,0
http://www.wikidata.org/entity/Q2814593,Conan,https://en.wikipedia.org/wiki/Conan_(talk_show),,2010,,,,United States of America,late-night talk show,1,0,0
http://www.wikidata.org/entity/Q525261,"Andy Barker, P.I.","https://en.wikipedia.org/wiki/Andy_Barker,_P.I.",,2007,,,"Los Angeles, California",United States of America,sitcom,1,0,0
http://www.wikidata.org/entity/Q3591821,The Grid – Netz des Terrors,https://en.wikipedia.org/wiki/The_Grid_(TV_serial),,2004,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q3567146,Welcome to Paradox,https://en.wikipedia.org/wiki/Welcome_to_Paradox,,1998,,,,"United States of America, Canada","science fiction television program, anthology series",1,0,0
http://www.wikidata.org/entity/Q513178,Andromeda – Tödlicher Staub aus dem All,https://en.wikipedia.org/wiki/The_Andromeda_Strain_(miniseries),,2008,,,,United States of America,"apocalyptic film, television series based on a novel, drama television series",2,0,0
http://www.wikidata.org/entity/Q727223,Salem’s Lot – Brennen muss Salem,https://en.wikipedia.org/wiki/Salem%27s_Lot_(2004_miniseries),,2004,,,Maine,United States of America,"television series based on a novel, vampire television program",2,0,0
http://www.wikidata.org/entity/Q2655470,Koma,https://en.wikipedia.org/wiki/Coma_(American_miniseries),,2012,,,,United States of America,drama television series,2,0,0
http://www.wikidata.org/entity/Q3401837,Rescue 77,https://en.wikipedia.org/wiki/Rescue_77,,1999,,,Los Angeles,United States of America,,1,0,0
http://www.wikidata.org/entity/Q448102,Raven – Die Unsterbliche,https://en.wikipedia.org/wiki/Highlander:_The_Raven,,1998,,,,"France, Canada",drama television series,2,0,0
http://www.wikidata.org/entity/Q130118648,Love in the Big City,https://en.wikipedia.org/wiki/Love_in_the_Big_City_(TV_series),,2024,,,,South Korea,LGBT-related film,2,2,0
http://www.wikidata.org/entity/Q796830,Die Schatzinsel,https://en.wikipedia.org/wiki/Treasure_Island_(2012_TV_series),,2012,,,,United Kingdom,"pirate film, treasure hunt film, television series based on a novel, adventure television series, drama television series",1,0,0
http://www.wikidata.org/entity/Q89971905,SF8,https://en.wikipedia.org/wiki/SF8,,2020,,,,South Korea,"horror film, action film, drama film, comedy film, fantasy film, science fiction",5,2,0
http://www.wikidata.org/entity/Q32353,Autumn Tale,https://en.wikipedia.org/wiki/Autumn_in_My_Heart,,2000,,,,South Korea,"romance television series, drama television series",1,0,0
http://www.wikidata.org/entity/Q45544,Scent of Summer,https://en.wikipedia.org/wiki/Summer_Scent,,2003,,,,South Korea,romance film,1,0,0
http://www.wikidata.org/entity/Q485154,Spring Waltz,https://en.wikipedia.org/wiki/Spring_Waltz,,2006,,,Korea,South Korea,drama television series,1,0,0
http://www.wikidata.org/entity/Q484498,Love Rain,https://en.wikipedia.org/wiki/Love_Rain,,2012,,,Korea,South Korea,romance film,1,2,0
http://www.wikidata.org/entity/Q495410,Winter Sonata,https://en.wikipedia.org/wiki/Winter_Sonata,,2002,,,Seoul,South Korea,drama television series,1,0,0
http://www.wikidata.org/entity/Q3793535,Inspector De Luca,https://en.wikipedia.org/wiki/Inspector_De_Luca_(TV_series),,2008,,,,Italy,detective fiction,2,0,0
http://www.wikidata.org/entity/Q232142,Zwei am großen See,https://en.wikipedia.org/wiki/Zwei_am_gro%C3%9Fen_See,,2004,,,,Germany,comedy film,1,0,0
http://www.wikidata.org/entity/Q483500,The Man of the Vineyard,https://en.wikipedia.org/wiki/The_Vineyard_Man,,2006,,,,South Korea,romance film,0,0,0
http://www.wikidata.org/entity/Q2658173,Torre de Babel,https://en.wikipedia.org/wiki/Torre_de_Babel_(TV_series),,1998,,,São Paulo,Brazil,telenovela,1,0,0
http://www.wikidata.org/entity/Q111943988,Bad Sisters,https://en.wikipedia.org/wiki/Bad_Sisters,,2022,,,,"United Kingdom, Belgium, United States of America, Ireland","thriller film, black comedy",2,3,0
http://www.wikidata.org/entity/Q25206010,Sharp Objects,https://en.wikipedia.org/wiki/Sharp_Objects_(miniseries),,2018,,,,United States of America,"television series based on a novel, thriller television series",1,1,0
http://www.wikidata.org/entity/Q5299870,Double Rush,https://en.wikipedia.org/wiki/Double_Rush,,1995,,,New York City,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q6034473,Zwei in der Tinte,https://en.wikipedia.org/wiki/Ink_(TV_series),,1996,,,New York City,United States of America,American television sitcom,0,1,0
http://www.wikidata.org/entity/Q7841162,Derren Brown: Trick or Treat,https://en.wikipedia.org/wiki/Trick_or_Treat_(TV_series),,2007,,,,United Kingdom,comedy television series,0,0,0
http://www.wikidata.org/entity/Q7672419,TV Scrabble,https://en.wikipedia.org/wiki/TV_Scrabble,,2001,,,,United Kingdom,game show,0,0,0
http://www.wikidata.org/entity/Q6664762,"Location, Location, Location","https://en.wikipedia.org/wiki/Location,_Location,_Location",,2000,,,,United Kingdom,reality television,0,0,0
http://www.wikidata.org/entity/Q380519,Star Trek: Enterprise,https://en.wikipedia.org/wiki/Star_Trek:_Enterprise,http://commons.wikimedia.org/wiki/Special:FilePath/Star-Trek-Enterprisecrew.jpg,2001,,,Enterprise,United States of America,"military science fiction, action television series, science fiction television program",2,0,0
http://www.wikidata.org/entity/Q5964895,La Pola,https://en.wikipedia.org/wiki/La_Pola_(TV_series),,2010,,,,Colombia,telenovela,1,0,0
http://www.wikidata.org/entity/Q4008594,Vanishing Son - Der Sohn der untergehenden Sonne,https://en.wikipedia.org/wiki/Vanishing_Son,,1995,,,,United States of America,martial arts film,2,0,0
http://www.wikidata.org/entity/Q16166142,Review,https://en.wikipedia.org/wiki/Review_(TV_series),,2014,,,,United States of America,comedy,2,0,0
http://www.wikidata.org/entity/Q16170490,Krieg und Frieden,https://en.wikipedia.org/wiki/War_%26_Peace_(2016_TV_series),,2016,,,Russian Empire,United Kingdom,"television series based on a novel, drama television series",2,0,0
http://www.wikidata.org/entity/Q6351152,Vanity Fair – Jahrmarkt der Eitelkeiten,https://en.wikipedia.org/wiki/Vanity_Fair_(1998_TV_serial),,1998,,,,United Kingdom,television series based on a novel,2,0,0
http://www.wikidata.org/entity/Q3548513,Die skandalösen Abenteuer der Moll Flanders,https://en.wikipedia.org/wiki/The_Fortunes_and_Misfortunes_of_Moll_Flanders,,1996,,,,United Kingdom,"television series based on a novel, comedy drama, drama television series",2,0,0
http://www.wikidata.org/entity/Q4127467,Mr Selfridge,https://en.wikipedia.org/wiki/Mr_Selfridge,,2013,3745,,,United Kingdom,"drama television series, drama film",1,0,0
http://www.wikidata.org/entity/Q5688836,He Knew He Was Right,https://en.wikipedia.org/wiki/He_Knew_He_Was_Right_(TV_serial),,2004,,,,United Kingdom,period drama film,2,0,0
http://www.wikidata.org/entity/Q17018386,Der Pathologe - Mörderisches Dublin,https://en.wikipedia.org/wiki/Quirke_(TV_series),,2014,,,,"United Kingdom, Ireland","television series based on a novel, drama television series, crime novel",4,0,0
http://www.wikidata.org/entity/Q938028,Little Dorrit,https://en.wikipedia.org/wiki/Little_Dorrit_(TV_series),,2008,,,,United Kingdom,"television series based on a novel, drama television series",2,1,0
http://www.wikidata.org/entity/Q573376,Doktor Schiwago,https://en.wikipedia.org/wiki/Doctor_Zhivago_(TV_series),,2002,,,,"Germany, United Kingdom, United States of America","television series based on a novel, drama television series",2,0,0
http://www.wikidata.org/entity/Q883300,Bleak House,https://en.wikipedia.org/wiki/Bleak_House_(2005_TV_serial),,2005,,,,United Kingdom,"television series based on a novel, drama television series",2,0,0
http://www.wikidata.org/entity/Q7720346,"The Brotherhood of Poland, New Hampshire","https://en.wikipedia.org/wiki/The_Brotherhood_of_Poland,_New_Hampshire",,2003,,,,United States of America,,1,0,0
http://www.wikidata.org/entity/Q115198645,The Calling,https://en.wikipedia.org/wiki/The_Calling_(TV_series),,2022,,,,United States of America,"crime television series, police procedural, drama television series",1,0,0
http://www.wikidata.org/entity/Q98315446,Nine Perfect Strangers,https://en.wikipedia.org/wiki/Nine_Perfect_Strangers_(TV_series),,2021,,,,United States of America,"television series based on a novel, drama television series",2,0,0
http://www.wikidata.org/entity/Q96373540,Big Sky,https://en.wikipedia.org/wiki/Big_Sky_(American_TV_series),,2020,24496,,,United States of America,television series based on a novel,1,0,0
http://www.wikidata.org/entity/Q25205882,Goliath,https://en.wikipedia.org/wiki/Goliath_(TV_series),,2016,7781,,,United States of America,"LGBT-related television series, drama television series, legal drama",1,0,0
http://www.wikidata.org/entity/Q116736420,Aus Mangel an Beweisen,https://en.wikipedia.org/wiki/Presumed_Innocent_(TV_series),,2024,,,,United States of America,"television series based on a novel, legal thriller",1,0,0
http://www.wikidata.org/entity/Q13220443,The Crazy Ones,https://en.wikipedia.org/wiki/The_Crazy_Ones,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Crazy%20Ones%20CBS%202013.jpg,2013,14067,58,Chicago,United States of America,American television sitcom,1,0,0
http://www.wikidata.org/entity/Q106536181,The Lincoln Lawyer,https://en.wikipedia.org/wiki/The_Lincoln_Lawyer_(TV_series),,2022,,,Los Angeles,United States of America,"legal television program, mystery television series, television series based on a novel, crime television series, thriller television series, legal thriller, drama television series, legal drama",1,1,0
